ID,Date_Shift,Pipe Size_Calculated,Date_Shift_Supervisor,Date_Shift_Supervisor_Helper,Production Supervisor,Input Date,Input Shift,Trolley no,Loading Time,Lava Temp,Homo Temp,TK Temp,Furnace Num,Temp Eject,Air time,Pipe Size,Size_actual,WT,Prod Rej,Prod Qty,Prod wt,Hour Cycle,Date for Output,Shift,QC Supervisor,QC Time,Accepted Pipes,Rejected Pipes,Check,Cavity,Cracks,R cracks,Ovality,Others,Accepted Wt,Rejected Wt,% R,Status
c0c6aa56,46112_l,489x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,32,11:40:00,1109,1210,800,F2,825,32,asd636462,489,48,0,3,144,0.05202546297,31-03-2026,,,12:54:55,3,0,Ok,,,,,,144,0,0.00%,Inside Tunnel
8612db04,46112_l,436x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,32,11:40:00,1109,1210,800,F2,825,32,asd221530,436,43,0,6,258,0.05364583334,31-03-2026,,,12:57:15,6,0,Ok,,,,,,258,0,0.00%,Inside Tunnel
d03f8b6d,46112_l,386x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,32,11:40:00,1109,1210,800,F2,825,32,asd143430,386,38,0,3,114,0.05390046297,31-03-2026,,,12:57:37,3,0,Ok,,,,,,114,0,0.00%,Inside Tunnel
5b17b74d,46112_l,336x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,32,11:40:00,1109,1210,800,F2,825,32,asd961942,336,34,0,3,102,0.05422453704,31-03-2026,,,12:58:05,3,0,Ok,,,,,,102,0,0.00%,Inside Tunnel
7f2b3a0c,46112_l,253x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,32,11:40:00,1109,1210,800,F2,825,32,5fc89043,253,26,0,6,156,0.05458333334,31-03-2026,,,12:58:36,6,0,Ok,,,,,,156,0,0.00%,Inside Tunnel
fa3c5bc4,46112_l,550x350x50,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,32,11:40:00,1109,1210,800,F2,825,30,asd534811,550,32,0,2,64,0.05502314815,31-03-2026,,,12:59:14,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
c9f6144d,46112_l,250x350x50,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,32,11:40:00,1109,1210,800,F2,825,30,asd685787,250,15,0,1,15,0.05538194445,31-03-2026,,,12:59:45,1,0,Ok,,,,,,15,0,0.00%,Inside Tunnel
87921150,46112_l,489x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,33,12:30:00,1109,1210,800,F2,825,32,asd636462,489,48,0,4,192,0.06760416667,31-03-2026,,,14:07:21,4,0,Ok,,,,,,192,0,0.00%,Inside Tunnel
1c75272f,46112_l,436x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,33,12:30:00,1109,1210,800,F2,825,30,asd221530,436,43,0,8,344,0.06857638888,31-03-2026,,,14:08:45,8,0,Ok,,,,,,344,0,0.00%,Inside Tunnel
e9514925,46112_l,386x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,33,12:30:00,1109,1210,800,F2,825,30,asd143430,386,38,0,4,152,0.06886574074,31-03-2026,,,14:09:10,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
a0f61e26,46112_l,336x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,33,12:30:00,1109,1210,800,F2,825,30,asd961942,336,34,0,4,136,0.06918981481,31-03-2026,,,14:09:38,4,0,Ok,,,,,,136,0,0.00%,Inside Tunnel
2e7877d4,46112_l,253x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,33,12:30:00,1109,1210,800,F2,825,30,asd666794,253,26,0,8,208,0.06940972222,31-03-2026,,,14:09:57,8,0,Ok,,,,,,208,0,0.00%,Inside Tunnel
fea283c3,46112_l,550x350x50,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,33,12:30:00,1109,1210,800,F2,825,30,asd534811,550,32,0,2,64,0.07067129629,31-03-2026,,,14:11:46,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
8e01cc79,46112_l,250x350x50,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,33,12:30:00,1109,1210,800,F2,825,30,asd685787,250,15,0,1,15,0.07164351852,31-03-2026,,,14:13:10,1,0,Ok,,,,,,15,0,0.00%,Inside Tunnel
63758893,46112_l,489x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,34,13:20:00,1103,1210,800,F2,834,32,asd636462,489,48,0,4,192,0.05469907408,31-03-2026,,,14:38:46,4,0,Ok,,,,,,192,0,0.00%,Inside Tunnel
032103a7,46112_l,436x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,34,13:20:00,1103,1210,800,F2,834,32,asd221530,436,43,0,8,344,0.05641203704,31-03-2026,,,14:41:14,8,0,Ok,,,,,,344,0,0.00%,Inside Tunnel
199f617e,46112_l,386x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,34,13:20:00,1103,1210,800,F2,834,30,asd143430,386,38,0,4,152,0.05666666667,31-03-2026,,,14:41:36,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
ce1de597,46112_l,336x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,34,13:20:00,1103,1210,800,F2,834,30,asd961942,336,34,0,3,102,0.05707175926,31-03-2026,,,14:42:11,3,0,Ok,,,,,,102,0,0.00%,Inside Tunnel
5d22578a,46112_l,253x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,34,13:20:00,1103,1210,800,F2,834,30,asd666794,253,26,0,6,156,0.0575462963,31-03-2026,,,14:42:52,6,0,Ok,,,,,,156,0,0.00%,Inside Tunnel
fb2bbf66,46112_l,550x350x50,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,34,13:20:00,1103,1210,800,F2,834,30,asd534811,550,32,0,2,64,0.05782407407,31-03-2026,,,14:43:16,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
180b21eb,46112_l,250x350x50,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,34,13:20:00,1103,1210,800,F2,834,30,asd685787,250,15,0,1,15,0.05809027778,31-03-2026,,,14:43:39,1,0,Ok,,,,,,15,0,0.00%,Inside Tunnel
eb72870a,46112_l,489x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,35,15:02:00,1103,1210,800,F2,834,32,asd636462,489,48,0,3,144,0.0004629629693,31-03-2026,,,15:02:40,3,0,Ok,,,,,,144,0,0.00%,Inside Tunnel
165dd6fe,46112_l,436x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,35,14:30:00,1103,1210,800,F2,834,30,asd221530,436,43,0,4,172,0.02325231482,31-03-2026,,,15:03:29,4,0,Ok,,,,,,172,0,0.00%,Inside Tunnel
ba4e0739,46112_l,386x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,35,14:30:00,1103,1210,800,F2,834,30,asd143430,386,38,0,1,38,0.02381944445,31-03-2026,,,15:04:18,1,0,Ok,,,,,,38,0,0.00%,Inside Tunnel
ca33f958,46112_l,336x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,35,14:30:00,1103,1210,800,F2,834,30,asd961942,336,34,0,1,34,0.02443287037,31-03-2026,,,15:05:11,1,0,Ok,,,,,,34,0,0.00%,Inside Tunnel
bad463d0,46112_l,253x500x20,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,35,14:30:00,1103,1210,800,F2,834,30,5fc89043,253,26,0,1,26,0.02510416667,31-03-2026,,,15:06:09,1,0,Ok,,,,,,26,0,0.00%,Inside Tunnel
122425d5,46112_l, x x ,05e9cae9,31-03-2026_l_Dhumal K.V.,Dhumal K.V.,31-03-2026,l,35,14:30:00,1103,1210,800,F2,834,30,,#N/A,0,,,0,0.02530092592,31-03-2026,,,15:06:26,0,0,Ok,,,,,,0,0,0.00%,Inside Tunnel
153a24e0,46112_ll,489x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,36,15:30:00,,,,F2,,,asd636462,489,48,,4,192,0.02935185185,31-03-2026,,,16:12:16,4,0,Ok,,,,,,192,0,0.00%,Inside Tunnel
077eb442,46112_ll,436x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,36,15:30:00,,,,F2,,,asd221530,436,43,,8,344,0.02966435185,31-03-2026,,,16:12:43,8,0,Ok,,,,,,344,0,0.00%,Inside Tunnel
924e29c9,46112_ll,386x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,36,15:30:00,,,,F2,,,asd143430,386,38,,4,152,0.03118055555,31-03-2026,,,16:14:54,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
15d0e038,46112_ll,336x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,36,15:30:00,,,,F2,,,asd961942,336,34,,4,136,0.03172453703,31-03-2026,,,16:15:41,4,0,Ok,,,,,,136,0,0.00%,Inside Tunnel
37130588,46112_ll,253x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,36,15:30:00,,,,F2,,,asd666794,253,26,1,7,182,0.03193287037,31-03-2026,,,16:15:59,7,0,Ok,,,,,,182,0,0.00%,Inside Tunnel
8f09639b,46112_ll,550x350x50,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,36,15:30:00,,,,F2,,,asd534811,550,32,,2,64,0.03224537037,31-03-2026,,,16:16:26,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
0368ae42,46112_ll,250x350x50,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,36,15:30:00,,,,F2,,,asd685787,250,15,,1,15,0.03258101852,31-03-2026,,,16:16:55,1,0,Ok,,,,,,15,0,0.00%,Inside Tunnel
98b6acf5,46112_ll,489x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,37,16:20:00,,,,F2,,,asd636462,489,48,,4,192,-0.00199074074,31-03-2026,,,16:17:08,4,0,Ok,,,,,,192,0,0.00%,Inside Tunnel
04fd91b3,46112_ll,436x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,37,16:20:00,,,,F2,,,asd221530,436,43,,8,344,0.02319444445,31-03-2026,,,16:53:24,8,0,Ok,,,,,,344,0,0.00%,Inside Tunnel
8c282c00,46112_ll,386x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,37,16:20:00,,,,F2,,,asd143430,386,38,,3,114,0.02340277778,31-03-2026,,,16:53:42,3,0,Ok,,,,,,114,0,0.00%,Inside Tunnel
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e469857f,46112_ll,336x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,37,16:20:00,,,,F2,,,asd961942,336,34,,3,102,0.02384259259,31-03-2026,,,16:54:20,3,0,Ok,,,,,,102,0,0.00%,Inside Tunnel
6da7d9e4,46112_ll,253x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,37,16:20:00,,,,F2,,,asd666794,253,26,,6,156,0.02471064815,31-03-2026,,,16:55:35,6,0,Ok,,,,,,156,0,0.00%,Inside Tunnel
91a97e01,46112_ll,550x350x50,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,37,16:20:00,,,,F2,,,asd534811,550,32,,2,64,0.02523148148,31-03-2026,,,16:56:20,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
681d3b65,46112_ll,250x350x50,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,37,16:20:00,,,,F2,,,asd685787,250,15,,1,15,0.02546296296,31-03-2026,,,16:56:40,1,0,Ok,,,,,,15,0,0.00%,Inside Tunnel
82c73006,46112_ll,489x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,38,17:10:00,,,,F2,,,asd636462,489,48,,4,192,0.02630787036,31-03-2026,,,17:47:53,4,0,Ok,,,,,,192,0,0.00%,Inside Tunnel
23b1eed7,46112_ll,436x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,38,17:10:00,,,,F2,,,asd221530,436,43,,8,344,0.02658564814,31-03-2026,,,17:48:17,8,0,Ok,,,,,,344,0,0.00%,Inside Tunnel
5cabf50a,46112_ll,386x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,38,17:10:00,,,,F2,,,asd143430,386,38,,4,152,0.02677083333,31-03-2026,,,17:48:33,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
cda8834e,46112_ll,336x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,38,17:10:00,,,,F2,,,asd961942,336,34,,4,136,0.02704861111,31-03-2026,,,17:48:57,4,0,Ok,,,,,,136,0,0.00%,Inside Tunnel
faa4a2b0,46112_ll,253x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,38,17:10:00,,,,F2,,,asd666794,253,26,,8,208,0.02725694444,31-03-2026,,,17:49:15,8,0,Ok,,,,,,208,0,0.00%,Inside Tunnel
99806a72,46112_ll,550x350x50,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,38,17:10:00,,,,F2,,,asd534811,550,32,,2,64,0.02741898148,31-03-2026,,,17:49:29,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
0686d96f,46112_ll,250x350x50,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,38,17:10:00,,,,F2,,,asd685787,250,15,,2,30,0.02762731481,31-03-2026,,,17:49:47,2,0,Ok,,,,,,30,0,0.00%,Inside Tunnel
f7dac651,46112_ll,489x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,39,18:00:00,,,,F2,,,asd636462,489,48,,4,192,-0.005729166667,31-03-2026,,,17:51:45,4,0,Ok,,,,,,192,0,0.00%,Inside Tunnel
3870b5e9,46112_ll,436x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,39,18:00:00,,,,F2,,,asd221530,436,43,,8,344,0.0344212963,31-03-2026,,,18:49:34,8,0,Ok,,,,,,344,0,0.00%,Inside Tunnel
fc658767,46112_ll,386x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,39,18:00:00,,,,F2,,,asd143430,386,38,,4,152,0.0347337963,31-03-2026,,,18:50:01,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
4167dc5d,46112_ll,336x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,39,18:00:00,,,,F2,,,asd961942,336,34,,4,136,0.03534722222,31-03-2026,,,18:50:54,4,0,Ok,,,,,,136,0,0.00%,Inside Tunnel
363ce889,46112_ll,253x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,39,18:00:00,,,,F2,,,asd666794,253,26,,7,182,0.03556712963,31-03-2026,,,18:51:13,7,0,Ok,,,,,,182,0,0.00%,Inside Tunnel
77985648,46112_ll,550x350x50,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,39,18:00:00,,,,F2,,,asd534811,550,32,,2,64,0.03578703704,31-03-2026,,,18:51:32,2,0,Ok,,,,,,64,0,0.00%,Inside Tunnel
16f1af43,46112_ll,489x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,40,19:55:00,,,,F2,,,asd636462,489,48,,4,192,0.000115740746,31-03-2026,,,19:55:10,4,0,Ok,,,,,,192,0,0.00%,Inside Tunnel
8f2c22d2,46112_ll,436x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,40,18:50:00,,,,F2,,,asd221530,436,43,,8,344,0.0457175926,31-03-2026,,,19:55:50,8,0,Ok,,,,,,344,0,0.00%,Inside Tunnel
0587859a,46112_ll,386x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,40,18:50:00,,,,F2,,,asd143430,386,38,,4,152,0.04612268519,31-03-2026,,,19:56:25,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
299f90bf,46112_ll,336x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,40,18:50:00,,,,F2,,,asd961942,336,34,,4,136,0.04650462963,31-03-2026,,,19:56:58,4,0,Ok,,,,,,136,0,0.00%,Inside Tunnel
d6b90cff,46112_ll,253x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,40,18:50:00,,,,F2,,,asd666794,253,26,,8,208,0.04686342593,31-03-2026,,,19:57:29,8,0,Ok,,,,,,208,0,0.00%,Inside Tunnel
d042324b,46112_ll,489x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,41,19:40:00,,,,F2,,,asd636462,489,48,,4,192,0.04460648148,31-03-2026,,,20:44:14,4,0,Ok,,,,,,192,0,0.00%,Inside Tunnel
0ca94dda,46112_ll,436x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,41,19:40:00,,,,F2,,,asd221530,436,43,,8,344,0.04542824074,31-03-2026,,,20:45:25,8,0,Ok,,,,,,344,0,0.00%,Inside Tunnel
d54da29d,46112_ll,386x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,41,19:40:00,,,,F2,,,asd143430,386,38,,4,152,0.04565972222,31-03-2026,,,20:45:45,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
99f0c73a,46112_ll,336x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,41,19:40:00,,,,F2,,,asd961942,336,34,1,3,102,0.04585648148,31-03-2026,,,20:46:02,3,0,Ok,,,,,,102,0,0.00%,Inside Tunnel
d44b2a16,46112_ll,253x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,41,19:40:00,,,,F2,,,asd666794,253,26,,8,208,0.04608796296,31-03-2026,,,20:46:22,8,0,Ok,,,,,,208,0,0.00%,Inside Tunnel
76f7989c,46112_ll,550x350x50,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,41,19:40:00,,,,F2,,,asd534811,550,32,,1,32,0.04628472222,31-03-2026,,,20:46:39,1,0,Ok,,,,,,32,0,0.00%,Inside Tunnel
94d04d7a,46112_ll,489x400x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,42,20:30:00,,,,F2,,,asd636463,489,38,1,4,152,0.08899305556,31-03-2026,,,22:38:09,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
4d4c4d96,46112_ll,436x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,42,20:30:00,,,,F2,,,asd221530,436,43,1,7,301,0.08979166667,31-03-2026,,,22:39:18,7,0,Ok,,,,,,301,0,0.00%,Inside Tunnel
751bb83e,46112_ll,386x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,42,20:30:00,,,,F2,,,asd143430,386,38,1,4,152,0.09010416667,31-03-2026,,,22:39:45,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
ffe6fdf1,46112_ll,336x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,42,20:30:00,,,,F2,,,asd961942,336,34,,4,136,0.09032407407,31-03-2026,,,22:40:04,4,0,Ok,,,,,,136,0,0.00%,Inside Tunnel
38e9d9a6,46112_ll,253x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,42,20:30:00,,,,F2,,,asd666794,253,26,,7,182,0.09049768519,31-03-2026,,,22:40:19,7,0,Ok,,,,,,182,0,0.00%,Inside Tunnel
3ec288be,46112_ll,550x350x50,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,42,20:30:00,,,,F2,,,asd534811,550,32,,1,32,0.09077546297,31-03-2026,,,22:40:43,1,0,Ok,,,,,,32,0,0.00%,Inside Tunnel
8aee1209,46112_ll,489x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,43,21:30:00,,,,F2,,,asd636462,489,48,,3,144,0.04954861111,31-03-2026,,,22:41:21,3,0,Ok,,,,,,144,0,0.00%,Inside Tunnel
3fe348d9,46112_ll,436x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,43,21:30:00,,,,F2,,,asd221530,436,43,,7,301,0.0503125,31-03-2026,,,22:42:27,7,0,Ok,,,,,,301,0,0.00%,Inside Tunnel
d42497fe,46112_ll,386x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,43,21:30:00,,,,F2,,,asd143430,386,38,,4,152,0.05075231481,31-03-2026,,,22:43:05,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
ceb007ee,46112_ll,336x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,43,21:30:00,,,,F2,,,asd961942,336,34,,3,102,0.05096064814,31-03-2026,,,22:43:23,3,0,Ok,,,,,,102,0,0.00%,Inside Tunnel
7cfe25f5,46112_ll,253x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,43,21:30:00,,,,F2,,,asd666794,253,26,,6,156,0.05121527777,31-03-2026,,,22:43:45,6,0,Ok,,,,,,156,0,0.00%,Inside Tunnel
0efb89cb,46112_ll,550x350x50,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,43,21:30:00,,,,F2,,,asd534811,550,32,,1,32,0.05142361111,31-03-2026,,,22:44:03,1,0,Ok,,,,,,32,0,0.00%,Inside Tunnel
5f819602,46112_ll,250x350x50,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,43,21:30:00,,,,F2,,,asd685787,250,15,,1,15,0.05167824074,31-03-2026,,,22:44:25,1,0,Ok,,,,,,15,0,0.00%,Inside Tunnel
d8f1c0cb,46112_ll,489x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,44,22:30:00,,,,F2,,,asd636462,489,48,,3,144,0.01168981481,31-03-2026,,,22:46:50,3,0,Ok,,,,,,144,0,0.00%,Inside Tunnel
cdf3f79c,46112_ll,436x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,44,22:30:00,,,,F2,,,asd221530,436,43,,5,215,0.03041666667,31-03-2026,,,23:13:48,5,0,Ok,,,,,,215,0,0.00%,Inside Tunnel
ddb5308a,46112_ll,386x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,44,22:30:00,,,,F2,,,asd143430,386,38,,2,76,0.03061342592,31-03-2026,,,23:14:05,2,0,Ok,,,,,,76,0,0.00%,Inside Tunnel
5f55654c,46112_ll,336x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,44,22:30:00,,,,F2,,,asd961942,336,34,,2,68,0.03084490741,31-03-2026,,,23:14:25,2,0,Ok,,,,,,68,0,0.00%,Inside Tunnel
e69c2834,46112_ll,253x500x20,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,44,22:30:00,,,,F2,,,asd666794,253,26,,4,104,0.0309837963,31-03-2026,,,23:14:37,4,0,Ok,,,,,,104,0,0.00%,Inside Tunnel
47b42a6b,46112_ll,550x350x50,1a747969,31-03-2026_ll_Pawar A.A,Pawar A.A,31-03-2026,ll,44,22:30:00,,,,F2,,,asd534811,550,32,,1,32,0.03136574074,31-03-2026,,,23:15:10,1,0,Ok,,,,,,32,0,0.00%,Inside Tunnel
1882b27b,46112_lll,489x500x20,8941b154,31-03-2026_lll_Chavan S.D.,Chavan S.D.,31-03-2026,lll,45,23:20:00,1103,,,F2,803,32,asd636462,489,48,0,4,192,0.0532175926,01-04-2026,,,00:36:38,4,0,Ok,,,,,,192,0,0.00%,Inside Tunnel
d3555ee0,46112_lll,436x500x20,8941b154,31-03-2026_lll_Chavan S.D.,Chavan S.D.,31-03-2026,lll,45,23:20:00,1103,1210,800,F2,803,31,asd221530,436,43,0,8,344,0.05479166667,01-04-2026,,,00:38:54,8,0,Ok,,,,,,344,0,0.00%,Inside Tunnel
df5df1a5,46112_lll,386x500x20,8941b154,31-03-2026_lll_Chavan S.D.,Chavan S.D.,31-03-2026,lll,45,23:20:00,1103,1210,800,F2,803,30,asd143430,386,38,0,4,152,0.05606481482,01-04-2026,,,00:40:44,4,0,Ok,,,,,,152,0,0.00%,Inside Tunnel
7a053fe0,46112_lll,336x500x20,8941b154,31-03-2026_lll_Chavan S.D.,Chavan S.D.,31-03-2026,lll,45,23:20:00,1103,1210,800,F2,803,30,asd961942,336,34,0,4,136,0.05743055556,01-04-2026,,,00:42:42,4,0,Ok,,,,,,136,0,0.00%,Inside Tunnel
5bd3544c,46112_lll,253x500x20,8941b154,31-03-2026_lll_Chavan S.D.,Chavan S.D.,31-03-2026,lll,45,23:20:00,1103,1210,800,F2,803,29,asd666794,253,26,0,8,208,0.05820601852,01-04-2026,,,00:43:49,8,0,Ok,,,,,,208,0,0.00%,Inside Tunnel
56f0f4ce,46112_lll,550x350x50,8941b154,31-03-2026_lll_Chavan S.D.,Chavan S.D.,31-03-2026,lll,45,23:20:00,1103,1210,800,F2,803,29,asd534811,550,32,0,1,32,0.05855324074,01-04-2026,,,00:44:19,1,0,Ok,,,,,,32,0,0.00%,Inside Tunnel
82845830,46112_lll,250x350x50,8941b154,31-03-2026_lll_Chavan S.D.,Chavan S.D.,31-03-2026,lll,45,23:20:00,1103,1210,800,F2,803,29,asd685787,250,15,0,1,15,0.05876157408,01-04-2026,,,00:44:37,1,0,Ok,,,,,,15,0,0.00%,Inside Tunnel
479e33ff,46112_lll,489x500x20,8941b154,31-03-2026_lll_Chavan S.D.,Chavan S.D.,31-03-2026,lll,46,00:20:00,,,,F2,,,asd636462,489,48,0,4,192,1.047326389,01-04-2026,,,01:28:09,4,0,Ok,,,,,,192,0,0.00%,Inside Tunnel
d267ebc1,46112_lll,436x500x20,8941b154,31-03-2026_lll_Chavan S.D.,Chavan S.D.,31-03-2026,lll,46,00:20:00,,,,F2,,,asd221530,436,43,0,7,301,1.048402778,01-04-2026,,,01:29:42,7,0,Ok,,,,,,301,0,0.00%,Inside Tunnel
